email_address,label,email_text
user315@example.com,ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost."
user316@example.com,ham,You made my day. Do have a great day too.
user317@example.com,ham,K.k:)advance happy pongal.
user318@example.com,ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
user319@example.com,ham,"Not really dude, have no friends i'm afraid :("
user320@example.com,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
user321@example.com,ham,"Coffee cake, i guess..."
user322@example.com,ham,"Merry Christmas to you too babe, i love ya *kisses*"
user323@example.com,ham,Hey... Why dont we just go watch x men and have lunch... Haha
user324@example.com,ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
user325@example.com,ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
user326@example.com,ham,No problem. How are you doing?
user327@example.com,ham,No calls..messages..missed calls
user328@example.com,ham,Hi da:)how is the todays class?
user329@example.com,ham,"I'd say that's a good sign but, well, you know my track record at reading women"
user330@example.com,ham,"Cool, text me when you're parked"
user331@example.com,ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
user332@example.com,ham,K.k:)apo k.good movie.
user333@example.com,ham,Maybe i could get book out tomo then return it immediately ..? Or something.
user334@example.com,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
user335@example.com,ham,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.
user336@example.com,spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
user337@example.com,ham,"Ta-Daaaaa! I am home babe, are you still up ?"
user338@example.com,ham,Cool. So how come you havent been wined and dined before?
user339@example.com,ham,Just sleeping..and surfing
user340@example.com,ham,"Sorry, I'll call later"
user341@example.com,ham,U calling me right? Call my hand phone...
user342@example.com,ham,Ok that's great thanx a lot.
user343@example.com,ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
user344@example.com,ham,Where u been hiding stranger?
user345@example.com,ham,Am not interested to do like that.
user346@example.com,ham,My sister cleared two round in birla soft yesterday.
user347@example.com,ham,Gudnite....tc...practice going on
user348@example.com,ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
user349@example.com,ham,One small prestige problem now.
user350@example.com,spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
user351@example.com,ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
user352@example.com,ham,"Nah can't help you there, I've never had an iphone"
user353@example.com,ham,If you're not in my car in an hour and a half I'm going apeshit
user354@example.com,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
user355@example.com,ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
user356@example.com,ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
user357@example.com,ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
user358@example.com,spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
user359@example.com,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
user360@example.com,ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
user361@example.com,ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
user362@example.com,ham,Ha ha cool cool chikku chikku:-):-DB-)
user363@example.com,ham,Oh ok no prob..
user364@example.com,ham,Check audrey's status right now
user365@example.com,ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
user366@example.com,ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
user367@example.com,ham,Well i know Z will take care of me. So no worries.
user368@example.com,spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
user369@example.com,spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
user370@example.com,ham,Wat uniform? In where get?
user371@example.com,ham,"Cool, text me when you're ready"
user372@example.com,ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
user373@example.com,ham,I will spoil you in bed as well :)
user374@example.com,ham,I'm going for bath will msg you next  &lt;#&gt;  min..
user375@example.com,ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
user376@example.com,spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
user377@example.com,ham,Can you say what happen
user378@example.com,ham,You could have seen me..i did't recognise you Face.:)
user379@example.com,ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
user380@example.com,ham,Keep my payasam there if rinu brings
user381@example.com,ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
user382@example.com,ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
user383@example.com,ham,"Yeah sure, give me a couple minutes to track down my wallet"
user384@example.com,ham,Hey leave it. not a big deal:-) take care.
user385@example.com,ham,Hey i will be late ah... Meet you at 945+
user386@example.com,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
user387@example.com,ham,It took Mr owl 3 licks
user388@example.com,ham,Customer place i will call you.
user389@example.com,ham,Mm that time you dont like fun
user390@example.com,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
user391@example.com,ham,Yup having my lunch buffet now.. U eat already?
user392@example.com,ham,Huh so late... Fr dinner?
user393@example.com,ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?
user394@example.com,ham,Morning only i can ok.
user395@example.com,ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
user396@example.com,ham,Pick you up bout 7.30ish? What time are  and that going?
user397@example.com,ham,From here after The performance award is calculated every two month.not for current one month period..
user398@example.com,ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
user399@example.com,ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
user400@example.com,ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
user401@example.com,ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
user402@example.com,spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
user403@example.com,ham,Dear how is chechi. Did you talk to her
user404@example.com,ham,The hair cream has not been shipped.
user405@example.com,ham,None of that's happening til you get here though
user406@example.com,ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
user407@example.com,ham,"Haha get used to driving to usf man, I know a lot of stoners"
user408@example.com,ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
user409@example.com,ham,Hello! Good week? Fancy a drink or something later?
user410@example.com,ham,Headin towards busetop
user411@example.com,ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
user412@example.com,ham,Come by our room at some point so we can iron out the plan for this weekend
